position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,2
54,2
55,2
56,2
57,2
58,2
59,2
60,3
61,3
62,3
63,3
64,3
65,3
66,4
67,4
68,4
69,4
70,4
71,4
72,4
73,4
74,4
75,4
76,4
77,4
78,4
79,4
80,4
81,4
82,4
83,4
84,4
85,4
86,4
87,4
88,4
89,4
90,4
91,4
92,4
93,4
94,4
95,4
96,4
97,4
98,4
99,4
100,4
101,5
102,5
103,5
104,5
105,5
106,5
107,5
108,5
109,5
110,5
111,5
112,5
113,5
114,5
115,5
116,5
117,5
118,5
119,5
120,5
121,5
122,5
123,5
124,5
125,5
126,5
127,5
128,5
129,5
130,5
131,5
132,5
133,5
134,5
135,5
136,5
137,5
138,5
139,5
140,5
141,5
142,5
143,5
144,5
145,5
146,5
147,5
148,5
149,5
150,5
151,5
152,5
153,5
154,5
155,5
156,5
157,6
158,6
159,6
160,6
161,6
162,7
163,7
164,7
165,7
166,7
167,7
168,7
169,7
170,7
171,7
172,7
173,8
174,8
175,8
176,7
177,7
178,7
179,7
180,7
181,7
182,7
183,7
184,7
185,7
186,8
187,8
188,8
189,8
190,8
191,8
192,8
193,8
194,8
195,8
196,8
197,8
198,8
199,8
200,8
201,8
202,8
203,8
204,8
205,8
206,8
207,8
208,8
209,8
210,8
211,8
212,8
213,8
214,8
215,8
216,8
217,8
218,8
219,8
220,8
221,8
222,8
223,8
224,8
225,8
226,8
227,8
228,8
229,8
230,8
231,8
232,9
233,9
234,10
235,10
236,10
237,10
238,10
239,10
240,10
241,10
242,10
243,10
244,10
245,10
246,10
247,10
248,10
249,10
250,10
251,10
252,10
253,10
254,10
255,10
256,10
257,10
258,10
259,10
260,10
261,9
262,9
263,9
264,9
265,9
266,9
267,9
268,9
269,9
270,9
271,9
272,9
273,9
274,9
275,9
276,9
277,9
278,9
279,9
280,9
281,9
282,9
283,9
284,9
285,9
286,9
287,9
288,9
289,9
290,8
291,8
292,8
293,8
294,8
295,8
296,8
297,8
298,8
299,8
300,8
301,8
302,8
303,8
304,8
305,8
306,8
307,8
308,8
309,8
310,8
311,8
312,8
313,8
314,8
315,8
316,8
317,8
318,8
319,8
320,8
321,8
322,7
323,7
324,7
325,7
326,10
327,11
328,12
329,13
330,15
331,17
332,17
333,18
334,19
335,19
336,20
337,21
338,22
339,22
340,22
341,22
342,22
343,24
344,26
345,26
346,27
347,27
348,29
349,30
350,30
351,30
352,31
353,31
354,31
355,31
356,32
357,33
358,35
359,37
360,37
361,38
362,39
363,39
364,39
365,39
366,39
367,41
368,41
369,42
370,42
371,44
372,44
373,44
374,44
375,44
376,45
377,45
378,45
379,45
380,45
381,44
382,44
383,44
384,44
385,43
386,43
387,43
388,43
389,43
390,45
391,44
392,44
393,45
394,46
395,47
396,47
397,47
398,47
399,47
400,47
401,47
402,47
403,49
404,49
405,50
406,50
407,51
408,51
409,52
410,52
411,52
412,52
413,52
414,52
415,52
416,52
417,52
418,52
419,52
420,53
421,53
422,53
423,53
424,53
425,56
426,57
427,57
428,57
429,60
430,60
431,60
432,61
433,61
434,61
435,61
436,63
437,64
438,64
439,64
440,65
441,65
442,65
443,65
444,66
445,67
446,67
447,67
448,67
449,67
450,67
451,67
452,67
453,67
454,67
455,67
456,67
457,67
458,67
459,67
460,67
461,67
462,67
463,68
464,68
465,68
466,68
467,68
468,68
469,68
470,68
471,68
472,68
473,68
474,68
475,68
476,68
477,66
478,66
479,68
480,68
481,67
482,67
483,67
484,68
485,68
486,68
487,67
488,67
489,67
490,67
491,65
492,65
493,65
494,65
495,66
496,66
497,66
498,66
499,66
500,65
501,65
502,66
503,65
504,64
505,63
506,62
507,62
508,63
509,62
510,61
511,61
512,61
513,60
514,60
515,60
516,59
517,59
518,58
519,58
520,58
521,60
522,60
523,59
524,61
525,62
526,62
527,62
528,61
529,61
530,61
531,60
