position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,1
27,2
28,3
29,3
30,3
31,4
32,6
33,6
34,8
35,9
36,9
37,9
38,9
39,10
40,10
41,10
42,11
43,11
44,12
45,12
46,12
47,14
48,14
49,18
50,18
51,19
52,19
53,19
54,19
55,19
56,19
57,20
58,20
59,21
60,22
61,23
62,23
63,23
64,23
65,24
66,24
67,24
68,24
69,24
70,24
71,24
72,26
73,26
74,27
75,27
76,28
77,28
78,29
79,31
80,31
81,31
82,31
83,32
84,32
85,33
86,33
87,33
88,33
89,33
90,34
91,34
92,34
93,34
94,34
95,35
96,35
97,35
98,36
99,36
100,37
101,37
102,38
103,38
104,39
105,39
106,40
107,41
108,42
109,43
110,45
111,46
112,46
113,47
114,48
115,48
116,48
117,49
118,50
119,50
120,50
121,50
122,50
123,50
124,50
125,50
126,50
127,50
128,50
129,50
130,50
131,50
132,50
133,50
134,50
135,50
136,50
137,50
138,50
139,50
140,50
141,51
142,51
143,51
144,51
145,51
146,51
147,51
148,51
149,51
150,51
151,51
152,52
153,52
154,52
155,52
156,52
157,52
158,52
159,52
160,52
161,52
162,53
163,53
164,53
165,53
166,53
167,53
168,53
169,53
170,53
171,53
172,53
173,53
174,53
175,53
176,53
177,53
178,53
179,53
180,53
181,53
182,53
183,53
184,53
185,53
186,53
187,53
188,53
189,53
190,53
191,53
192,53
193,53
194,53
195,53
196,53
197,53
198,53
199,53
200,53
201,53
202,53
203,53
204,53
205,53
206,53
207,53
208,53
209,53
210,53
211,53
212,53
213,53
214,53
215,53
216,53
217,53
218,53
219,53
220,53
221,53
222,53
223,53
224,53
225,53
226,53
227,53
228,53
229,53
230,53
231,53
232,53
233,53
234,53
235,53
236,53
237,53
238,53
239,53
240,53
241,53
242,53
243,53
244,53
245,53
246,53
247,53
248,53
249,53
250,53
251,53
252,53
253,53
254,53
255,53
256,53
257,53
258,53
259,53
260,53
261,53
262,53
263,53
264,53
265,53
266,53
267,53
268,53
269,53
270,53
271,53
272,53
273,53
274,53
275,53
276,53
277,53
278,53
279,53
280,53
281,53
282,53
283,53
284,53
285,53
286,53
287,53
288,53
289,53
290,53
291,53
292,53
293,53
294,53
295,53
296,53
297,53
298,52
299,52
300,52
301,52
302,52
303,52
304,52
305,52
306,52
307,51
308,51
309,51
310,50
311,50
312,50
313,50
314,50
315,50
316,50
317,50
318,50
319,50
320,50
321,50
322,50
323,51
324,60
325,63
326,66
327,73
328,79
329,82
330,86
331,91
332,93
333,100
334,105
335,107
336,110
337,114
338,117
339,119
340,124
341,127
342,136
343,139
344,141
345,143
346,148
347,153
348,157
349,161
350,164
351,166
352,172
353,178
354,181
355,185
356,188
357,190
358,196
359,198
360,204
361,210
362,211
363,213
364,218
365,220
366,223
367,223
368,226
369,228
370,231
371,236
372,241
373,247
374,247
375,247
376,251
377,254
378,256
379,259
380,260
381,266
382,269
383,271
384,273
385,274
386,275
387,279
388,281
389,281
390,283
391,285
392,288
393,290
394,293
395,294
396,298
397,298
398,299
399,300
400,299
401,302
402,305
403,306
404,306
405,310
406,313
407,311
408,316
409,320
410,320
411,319
412,319
413,321
414,322
415,322
416,323
417,327
418,326
419,327
420,332
421,332
422,334
423,332
424,332
425,336
426,335
427,335
428,336
429,336
430,336
431,337
432,338
433,341
434,341
435,341
436,344
437,346
438,347
439,348
440,350
441,350
442,353
443,353
444,353
445,355
446,355
447,356
448,357
449,358
450,359
451,360
452,364
453,365
454,367
455,367
456,368
457,370
458,371
459,372
460,372
461,373
462,373
463,375
464,375
465,375
466,375
467,375
468,375
469,375
470,376
471,376
472,376
473,376
474,376
475,376
476,376
477,376
478,376
479,376
480,376
481,376
482,376
483,376
484,376
485,376
486,376
487,376
488,376
489,376
490,376
491,376
492,376
493,376
494,376
495,376
496,376
497,376
498,376
499,376
500,376
501,376
502,376
503,376
504,376
505,376
506,376
507,376
508,376
509,376
510,376
511,376
512,376
513,376
514,376
515,376
516,376
517,376
518,376
519,376
520,376
521,376
522,376
523,376
524,376
525,376
526,376
527,376
528,376
529,376
530,376
531,376
