position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,1
27,1
28,2
29,3
30,4
31,5
32,5
33,5
34,5
35,6
36,6
37,6
38,6
39,7
40,8
41,9
42,10
43,10
44,10
45,10
46,11
47,11
48,12
49,15
50,18
51,18
52,18
53,18
54,18
55,18
56,20
57,20
58,20
59,20
60,22
61,22
62,22
63,22
64,22
65,23
66,23
67,26
68,27
69,27
70,28
71,28
72,28
73,28
74,29
75,30
76,31
77,31
78,33
79,33
80,34
81,34
82,35
83,35
84,36
85,36
86,36
87,36
88,36
89,37
90,38
91,38
92,39
93,40
94,40
95,40
96,41
97,41
98,41
99,41
100,41
101,41
102,41
103,41
104,41
105,42
106,42
107,43
108,43
109,43
110,43
111,44
112,45
113,45
114,45
115,45
116,45
117,45
118,45
119,45
120,45
121,45
122,45
123,46
124,46
125,46
126,46
127,47
128,47
129,47
130,47
131,47
132,47
133,47
134,49
135,49
136,49
137,49
138,49
139,49
140,49
141,49
142,49
143,49
144,49
145,49
146,49
147,49
148,49
149,49
150,49
151,49
152,49
153,49
154,50
155,50
156,50
157,50
158,50
159,50
160,50
161,50
162,50
163,50
164,50
165,51
166,51
167,51
168,51
169,51
170,51
171,51
172,51
173,51
174,51
175,51
176,51
177,51
178,51
179,51
180,51
181,51
182,51
183,51
184,51
185,51
186,51
187,51
188,51
189,51
190,51
191,51
192,51
193,51
194,51
195,51
196,51
197,51
198,51
199,51
200,51
201,51
202,51
203,51
204,51
205,51
206,51
207,51
208,51
209,51
210,51
211,51
212,51
213,51
214,51
215,51
216,51
217,51
218,51
219,51
220,51
221,51
222,51
223,51
224,51
225,51
226,51
227,51
228,51
229,51
230,51
231,51
232,51
233,51
234,51
235,51
236,51
237,51
238,51
239,51
240,51
241,51
242,51
243,51
244,51
245,51
246,51
247,51
248,51
249,51
250,51
251,51
252,51
253,51
254,51
255,51
256,51
257,51
258,51
259,51
260,51
261,51
262,51
263,51
264,51
265,51
266,51
267,51
268,51
269,51
270,51
271,51
272,51
273,51
274,51
275,51
276,51
277,51
278,51
279,51
280,51
281,51
282,51
283,51
284,51
285,51
286,50
287,50
288,50
289,50
290,50
291,50
292,49
293,49
294,49
295,49
296,49
297,49
298,49
299,49
300,49
301,49
302,49
303,49
304,49
305,49
306,49
307,49
308,49
309,49
310,49
311,49
312,49
313,49
314,49
315,49
316,49
317,49
318,49
319,49
320,48
321,48
322,48
323,48
324,49
325,50
326,51
327,51
328,53
329,53
330,54
331,55
332,53
333,53
334,53
335,52
336,53
337,53
338,52
339,52
340,53
341,53
342,53
343,52
344,52
345,52
346,52
347,52
348,52
349,53
350,53
351,53
352,53
353,53
354,52
355,54
356,53
357,53
358,53
359,53
360,52
361,54
362,55
363,54
364,54
365,55
366,55
367,54
368,54
369,53
370,53
371,53
372,53
373,53
374,53
375,53
376,53
377,52
378,52
379,52
380,52
381,53
382,54
383,53
384,51
385,50
386,49
387,49
388,50
389,50
390,48
391,47
392,45
393,46
394,45
395,45
396,45
397,44
398,43
399,40
400,40
401,40
402,40
403,40
404,40
405,39
406,36
407,35
408,35
409,34
410,34
411,34
412,34
413,33
414,33
415,34
416,33
417,32
418,32
419,32
420,31
421,31
422,30
423,30
424,29
425,28
426,29
427,29
428,29
429,29
430,29
431,29
432,30
433,31
434,31
435,31
436,31
437,31
438,31
439,32
440,32
441,32
442,32
443,32
444,32
445,32
446,32
447,32
448,32
449,32
450,32
451,32
452,32
453,32
454,32
455,32
456,32
457,32
458,32
459,32
460,32
461,32
462,32
463,33
464,33
465,33
466,33
467,33
468,33
469,33
470,33
471,33
472,33
473,33
474,34
475,34
476,34
477,34
478,34
479,34
480,34
481,34
482,34
483,34
484,34
485,34
486,34
487,34
488,34
489,34
490,34
491,34
492,34
493,34
494,34
495,34
496,34
497,34
498,34
499,34
500,34
501,34
502,34
503,34
504,34
505,34
506,34
507,34
508,34
509,34
510,34
511,34
512,34
513,34
514,34
515,34
516,34
517,34
518,34
519,34
520,34
521,34
522,34
523,34
524,34
525,34
526,34
527,34
528,34
529,34
530,34
531,34
