position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,2
61,2
62,2
63,2
64,2
65,2
66,2
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,2
75,2
76,2
77,2
78,2
79,2
80,2
81,2
82,2
83,2
84,2
85,3
86,3
87,3
88,3
89,3
90,3
91,3
92,3
93,3
94,3
95,3
96,4
97,4
98,4
99,4
100,4
101,4
102,4
103,4
104,4
105,4
106,4
107,4
108,4
109,4
110,4
111,4
112,4
113,4
114,4
115,4
116,4
117,4
118,4
119,4
120,5
121,5
122,5
123,5
124,5
125,5
126,5
127,5
128,5
129,5
130,5
131,5
132,5
133,5
134,5
135,5
136,5
137,5
138,5
139,5
140,5
141,5
142,5
143,5
144,5
145,5
146,5
147,5
148,5
149,5
150,5
151,5
152,5
153,5
154,5
155,5
156,5
157,5
158,5
159,5
160,5
161,5
162,5
163,5
164,5
165,5
166,5
167,5
168,5
169,5
170,5
171,5
172,5
173,5
174,5
175,5
176,5
177,5
178,5
179,5
180,5
181,5
182,5
183,5
184,5
185,5
186,5
187,5
188,5
189,5
190,5
191,5
192,4
193,4
194,4
195,4
196,4
197,4
198,4
199,4
200,4
201,4
202,4
203,4
204,4
205,4
206,4
207,4
208,4
209,4
210,4
211,4
212,4
213,4
214,4
215,4
216,4
217,4
218,4
219,4
220,4
221,4
222,4
223,4
224,4
225,4
226,4
227,3
228,3
229,3
230,3
231,3
232,3
233,3
234,3
235,3
236,3
237,3
238,3
239,3
240,3
241,3
242,3
243,3
244,3
245,3
246,3
247,2
248,3
249,3
250,3
251,3
252,3
253,3
254,3
255,3
256,3
257,3
258,3
259,4
260,4
261,4
262,4
263,4
264,4
265,4
266,4
267,4
268,4
269,4
270,4
271,4
272,4
273,4
274,4
275,4
276,4
277,4
278,4
279,4
280,4
281,4
282,4
283,4
284,4
285,4
286,4
287,4
288,4
289,4
290,4
291,4
292,4
293,4
294,4
295,4
296,4
297,4
298,4
299,4
300,4
301,4
302,4
303,4
304,4
305,4
306,4
307,4
308,4
309,4
310,4
311,4
312,4
313,4
314,4
315,3
316,3
317,3
318,3
319,3
320,3
321,3
322,3
323,3
324,3
325,4
326,5
327,7
328,7
329,8
330,8
331,8
332,8
333,10
334,10
335,10
336,10
337,10
338,12
339,15
340,15
341,15
342,15
343,16
344,16
345,16
346,16
347,16
348,17
349,18
350,20
351,20
352,21
353,21
354,22
355,22
356,23
357,24
358,24
359,24
360,24
361,24
362,24
363,24
364,25
365,25
366,25
367,25
368,25
369,25
370,25
371,26
372,27
373,27
374,28
375,29
376,30
377,30
378,30
379,30
380,30
381,32
382,32
383,32
384,32
385,32
386,32
387,32
388,32
389,32
390,32
391,33
392,34
393,34
394,34
395,34
396,35
397,35
398,36
399,35
400,36
401,36
402,38
403,39
404,39
405,40
406,40
407,40
408,40
409,41
410,40
411,40
412,41
413,41
414,41
415,41
416,43
417,44
418,44
419,44
420,44
421,44
422,44
423,44
424,44
425,44
426,45
427,45
428,45
429,47
430,49
431,49
432,49
433,49
434,49
435,50
436,50
437,50
438,50
439,50
440,50
441,50
442,50
443,50
444,50
445,52
446,52
447,52
448,52
449,52
450,53
451,53
452,53
453,53
454,53
455,53
456,53
457,53
458,53
459,53
460,54
461,55
462,55
463,55
464,55
465,56
466,56
467,56
468,57
469,57
470,59
471,59
472,59
473,59
474,59
475,60
476,59
477,58
478,59
479,59
480,59
481,59
482,60
483,60
484,59
485,59
486,60
487,60
488,61
489,60
490,59
491,59
492,59
493,59
494,59
495,59
496,59
497,59
498,59
499,59
500,59
501,59
502,59
503,60
504,60
505,59
506,59
507,58
508,58
509,58
510,58
511,58
512,58
513,58
514,58
515,57
516,56
517,56
518,56
519,56
520,56
521,55
522,55
523,56
524,56
525,56
526,55
527,55
528,55
529,55
530,55
531,56
