position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,2
27,2
28,3
29,4
30,4
31,4
32,4
33,6
34,7
35,7
36,7
37,7
38,7
39,7
40,7
41,7
42,8
43,10
44,10
45,10
46,10
47,11
48,13
49,16
50,16
51,16
52,17
53,17
54,17
55,17
56,17
57,17
58,17
59,18
60,19
61,19
62,19
63,20
64,20
65,20
66,20
67,21
68,23
69,24
70,25
71,25
72,25
73,25
74,25
75,27
76,27
77,27
78,27
79,28
80,29
81,29
82,29
83,29
84,29
85,29
86,29
87,30
88,30
89,30
90,31
91,31
92,31
93,31
94,31
95,31
96,31
97,31
98,31
99,31
100,31
101,31
102,31
103,31
104,31
105,31
106,32
107,34
108,34
109,34
110,34
111,34
112,34
113,34
114,34
115,34
116,34
117,34
118,34
119,34
120,34
121,34
122,34
123,34
124,34
125,35
126,37
127,37
128,37
129,37
130,37
131,37
132,37
133,37
134,37
135,37
136,37
137,37
138,38
139,38
140,38
141,38
142,39
143,39
144,39
145,39
146,39
147,39
148,39
149,39
150,39
151,40
152,40
153,40
154,40
155,40
156,41
157,41
158,41
159,41
160,41
161,41
162,41
163,41
164,41
165,41
166,41
167,41
168,41
169,41
170,41
171,41
172,41
173,41
174,41
175,41
176,41
177,42
178,42
179,42
180,42
181,42
182,42
183,42
184,42
185,42
186,42
187,42
188,42
189,42
190,42
191,42
192,42
193,42
194,42
195,42
196,42
197,42
198,42
199,42
200,42
201,42
202,42
203,42
204,42
205,42
206,42
207,42
208,42
209,42
210,42
211,42
212,42
213,42
214,42
215,42
216,42
217,42
218,42
219,42
220,42
221,42
222,42
223,42
224,42
225,42
226,42
227,42
228,42
229,42
230,42
231,42
232,42
233,42
234,42
235,42
236,42
237,42
238,42
239,42
240,42
241,42
242,42
243,42
244,42
245,42
246,42
247,42
248,42
249,42
250,42
251,42
252,42
253,42
254,42
255,42
256,42
257,42
258,42
259,42
260,42
261,42
262,42
263,42
264,42
265,42
266,42
267,42
268,42
269,42
270,42
271,42
272,42
273,42
274,42
275,42
276,42
277,42
278,42
279,42
280,42
281,42
282,42
283,42
284,41
285,41
286,41
287,41
288,41
289,41
290,41
291,41
292,41
293,41
294,41
295,41
296,41
297,41
298,41
299,41
300,41
301,41
302,41
303,41
304,41
305,41
306,41
307,41
308,41
309,41
310,41
311,41
312,41
313,41
314,41
315,41
316,41
317,41
318,41
319,41
320,40
321,40
322,40
323,40
324,46
325,51
326,58
327,67
328,75
329,89
330,95
331,100
332,114
333,119
334,131
335,137
336,143
337,147
338,154
339,157
340,164
341,174
342,177
343,184
344,193
345,196
346,203
347,209
348,217
349,220
350,225
351,236
352,240
353,247
354,252
355,258
356,263
357,270
358,274
359,277
360,284
361,285
362,293
363,298
364,304
365,308
366,314
367,318
368,323
369,326
370,333
371,345
372,350
373,354
374,356
375,361
376,368
377,368
378,372
379,379
380,387
381,395
382,398
383,404
384,411
385,419
386,430
387,436
388,440
389,450
390,454
391,459
392,463
393,469
394,471
395,473
396,479
397,485
398,485
399,490
400,493
401,497
402,505
403,506
404,508
405,513
406,515
407,524
408,530
409,532
410,536
411,538
412,541
413,547
414,546
415,551
416,557
417,560
418,561
419,564
420,567
421,567
422,571
423,574
424,574
425,576
426,579
427,583
428,585
429,593
430,593
431,594
432,594
433,595
434,596
435,598
436,599
437,600
438,604
439,604
440,607
441,608
442,611
443,615
444,615
445,618
446,619
447,620
448,622
449,624
450,624
451,624
452,625
453,625
454,628
455,628
456,628
457,631
458,632
459,633
460,633
461,633
462,633
463,633
464,633
465,633
466,633
467,633
468,633
469,634
470,634
471,634
472,635
473,635
474,635
475,635
476,635
477,635
478,635
479,635
480,635
481,635
482,635
483,635
484,635
485,635
486,635
487,635
488,635
489,635
490,635
491,635
492,635
493,635
494,635
495,635
496,635
497,635
498,635
499,635
500,635
501,635
502,635
503,635
504,635
505,635
506,635
507,635
508,635
509,635
510,635
511,635
512,635
513,635
514,635
515,635
516,635
517,635
518,635
519,635
520,635
521,635
522,635
523,635
524,635
525,635
526,635
527,635
528,635
529,635
530,635
531,635
