position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,2
27,2
28,4
29,6
30,6
31,9
32,10
33,13
34,13
35,14
36,16
37,16
38,16
39,16
40,17
41,20
42,22
43,22
44,24
45,24
46,24
47,26
48,28
49,29
50,29
51,30
52,32
53,32
54,34
55,34
56,34
57,34
58,34
59,34
60,38
61,39
62,39
63,39
64,40
65,41
66,42
67,44
68,45
69,48
70,49
71,49
72,50
73,52
74,52
75,54
76,57
77,57
78,58
79,58
80,58
81,58
82,58
83,59
84,61
85,63
86,63
87,63
88,65
89,66
90,66
91,68
92,69
93,70
94,71
95,71
96,71
97,74
98,75
99,77
100,78
101,79
102,79
103,80
104,80
105,83
106,84
107,84
108,86
109,87
110,89
111,89
112,90
113,90
114,91
115,91
116,93
117,93
118,95
119,95
120,97
121,98
122,99
123,100
124,102
125,104
126,105
127,107
128,107
129,107
130,107
131,109
132,110
133,111
134,113
135,113
136,113
137,114
138,115
139,115
140,115
141,116
142,116
143,116
144,116
145,116
146,116
147,116
148,116
149,116
150,117
151,117
152,117
153,117
154,117
155,118
156,119
157,119
158,119
159,120
160,120
161,120
162,120
163,120
164,120
165,120
166,120
167,120
168,120
169,120
170,120
171,121
172,121
173,121
174,121
175,121
176,121
177,121
178,121
179,121
180,121
181,121
182,121
183,121
184,121
185,121
186,121
187,121
188,121
189,121
190,121
191,121
192,121
193,121
194,121
195,121
196,121
197,121
198,121
199,121
200,121
201,121
202,121
203,121
204,121
205,121
206,121
207,121
208,121
209,121
210,121
211,121
212,121
213,121
214,121
215,121
216,121
217,121
218,121
219,121
220,121
221,121
222,121
223,121
224,121
225,121
226,121
227,121
228,121
229,121
230,121
231,121
232,121
233,121
234,121
235,121
236,121
237,121
238,121
239,121
240,121
241,121
242,121
243,121
244,121
245,121
246,121
247,121
248,121
249,121
250,121
251,121
252,121
253,121
254,121
255,121
256,121
257,121
258,121
259,121
260,121
261,121
262,121
263,121
264,121
265,121
266,121
267,121
268,121
269,121
270,121
271,121
272,121
273,121
274,121
275,121
276,121
277,121
278,121
279,121
280,121
281,121
282,121
283,121
284,121
285,121
286,121
287,120
288,120
289,120
290,120
291,119
292,119
293,119
294,119
295,119
296,119
297,119
298,119
299,119
300,119
301,119
302,118
303,118
304,118
305,118
306,118
307,117
308,117
309,117
310,117
311,117
312,117
313,117
314,117
315,117
316,117
317,117
318,117
319,115
320,115
321,115
322,115
323,114
324,123
325,132
326,140
327,147
328,154
329,159
330,167
331,172
332,177
333,185
334,189
335,204
336,209
337,214
338,218
339,221
340,225
341,233
342,237
343,242
344,247
345,256
346,264
347,269
348,277
349,282
350,287
351,291
352,299
353,299
354,304
355,309
356,312
357,318
358,323
359,328
360,336
361,340
362,344
363,350
364,350
365,354
366,359
367,366
368,366
369,364
370,370
371,373
372,380
373,383
374,384
375,384
376,386
377,387
378,389
379,392
380,405
381,410
382,411
383,412
384,416
385,422
386,420
387,422
388,421
389,422
390,423
391,424
392,425
393,431
394,432
395,434
396,436
397,436
398,435
399,435
400,435
401,437
402,438
403,438
404,441
405,442
406,444
407,446
408,447
409,448
410,452
411,450
412,452
413,455
414,457
415,458
416,458
417,459
418,460
419,460
420,465
421,467
422,471
423,471
424,472
425,472
426,473
427,474
428,473
429,480
430,480
431,486
432,490
433,491
434,493
435,495
436,496
437,497
438,498
439,499
440,500
441,504
442,506
443,507
444,508
445,509
446,512
447,513
448,513
449,514
450,517
451,518
452,520
453,522
454,523
455,523
456,526
457,526
458,527
459,527
460,528
461,531
462,531
463,531
464,531
465,533
466,533
467,533
468,533
469,533
470,533
471,533
472,534
473,534
474,534
475,534
476,534
477,534
478,534
479,534
480,534
481,534
482,534
483,534
484,534
485,534
486,534
487,534
488,534
489,534
490,534
491,534
492,534
493,534
494,534
495,534
496,534
497,534
498,534
499,534
500,534
501,534
502,534
503,534
504,534
505,534
506,534
507,534
508,534
509,534
510,534
511,534
512,534
513,534
514,534
515,534
516,534
517,534
518,534
519,534
520,534
521,534
522,534
523,534
524,534
525,534
526,534
527,534
528,534
529,534
530,534
531,534
