position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,4
27,5
28,5
29,7
30,7
31,10
32,15
33,17
34,21
35,26
36,27
37,29
38,33
39,34
40,37
41,42
42,43
43,45
44,46
45,46
46,47
47,52
48,52
49,56
50,58
51,60
52,62
53,64
54,65
55,66
56,67
57,68
58,70
59,70
60,72
61,74
62,75
63,75
64,77
65,78
66,79
67,83
68,83
69,85
70,88
71,89
72,92
73,92
74,93
75,95
76,98
77,99
78,99
79,102
80,105
81,105
82,106
83,108
84,108
85,110
86,112
87,112
88,114
89,115
90,116
91,116
92,116
93,116
94,119
95,123
96,123
97,125
98,126
99,127
100,127
101,128
102,129
103,129
104,130
105,132
106,133
107,134
108,134
109,135
110,137
111,138
112,139
113,139
114,139
115,140
116,141
117,142
118,143
119,143
120,143
121,144
122,148
123,151
124,152
125,155
126,156
127,157
128,157
129,157
130,158
131,159
132,160
133,160
134,160
135,161
136,161
137,163
138,163
139,163
140,163
141,163
142,163
143,164
144,165
145,166
146,166
147,167
148,168
149,168
150,169
151,169
152,169
153,169
154,169
155,169
156,170
157,170
158,170
159,172
160,173
161,173
162,173
163,173
164,173
165,173
166,173
167,173
168,174
169,174
170,174
171,174
172,174
173,174
174,174
175,174
176,174
177,174
178,174
179,174
180,174
181,174
182,174
183,174
184,174
185,174
186,174
187,174
188,174
189,174
190,174
191,174
192,174
193,174
194,174
195,174
196,174
197,174
198,174
199,174
200,174
201,174
202,174
203,174
204,174
205,174
206,174
207,174
208,174
209,174
210,174
211,174
212,174
213,174
214,174
215,174
216,174
217,174
218,174
219,174
220,174
221,174
222,174
223,174
224,174
225,174
226,174
227,174
228,174
229,174
230,174
231,174
232,174
233,174
234,174
235,174
236,174
237,174
238,174
239,174
240,174
241,174
242,174
243,174
244,174
245,174
246,174
247,174
248,174
249,174
250,174
251,174
252,174
253,174
254,174
255,174
256,174
257,174
258,174
259,174
260,174
261,174
262,174
263,174
264,174
265,174
266,174
267,174
268,174
269,174
270,174
271,174
272,174
273,174
274,174
275,174
276,174
277,174
278,174
279,174
280,174
281,174
282,174
283,174
284,174
285,174
286,173
287,173
288,172
289,171
290,171
291,171
292,171
293,171
294,171
295,171
296,171
297,171
298,170
299,168
300,168
301,167
302,167
303,167
304,167
305,165
306,165
307,164
308,164
309,163
310,162
311,161
312,161
313,161
314,161
315,160
316,160
317,159
318,159
319,158
320,157
321,157
322,156
323,156
324,160
325,167
326,169
327,176
328,186
329,191
330,201
331,202
332,208
333,213
334,220
335,225
336,235
337,238
338,243
339,248
340,251
341,256
342,256
343,265
344,267
345,270
346,276
347,278
348,286
349,291
350,295
351,298
352,299
353,300
354,300
355,301
356,298
357,303
358,305
359,307
360,310
361,314
362,317
363,316
364,324
365,328
366,330
367,336
368,341
369,343
370,348
371,348
372,353
373,355
374,360
375,363
376,368
377,370
378,371
379,372
380,380
381,382
382,382
383,386
384,386
385,388
386,390
387,391
388,396
389,395
390,393
391,391
392,390
393,391
394,391
395,396
396,400
397,402
398,401
399,402
400,403
401,406
402,405
403,404
404,407
405,405
406,407
407,409
408,411
409,414
410,414
411,415
412,416
413,418
414,419
415,423
416,423
417,424
418,424
419,422
420,422
421,424
422,427
423,432
424,432
425,434
426,433
427,434
428,431
429,430
430,427
431,428
432,428
433,430
434,433
435,433
436,435
437,438
438,439
439,440
440,441
441,444
442,446
443,446
444,447
445,447
446,449
447,451
448,451
449,451
450,451
451,451
452,453
453,453
454,454
455,455
456,455
457,456
458,457
459,457
460,457
461,457
462,457
463,457
464,457
465,459
466,460
467,460
468,461
469,461
470,461
471,461
472,461
473,461
474,461
475,461
476,461
477,461
478,461
479,461
480,461
481,461
482,461
483,461
484,461
485,461
486,461
487,461
488,461
489,461
490,461
491,461
492,461
493,461
494,461
495,461
496,461
497,461
498,461
499,461
500,461
501,461
502,461
503,461
504,461
505,461
506,461
507,461
508,461
509,461
510,461
511,461
512,461
513,461
514,461
515,461
516,461
517,461
518,461
519,461
520,461
521,461
522,461
523,461
524,461
525,461
526,461
527,461
528,461
529,461
530,461
531,461
