position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,1
28,1
29,2
30,2
31,3
32,3
33,4
34,5
35,5
36,6
37,6
38,6
39,6
40,6
41,7
42,7
43,7
44,7
45,7
46,7
47,7
48,7
49,7
50,8
51,8
52,8
53,8
54,8
55,8
56,8
57,9
58,9
59,10
60,10
61,10
62,10
63,10
64,10
65,11
66,11
67,11
68,12
69,14
70,14
71,15
72,15
73,15
74,15
75,15
76,15
77,15
78,15
79,15
80,15
81,15
82,15
83,15
84,15
85,15
86,15
87,15
88,15
89,15
90,15
91,15
92,15
93,15
94,15
95,15
96,15
97,15
98,15
99,16
100,16
101,16
102,16
103,16
104,16
105,16
106,16
107,16
108,16
109,16
110,16
111,16
112,16
113,16
114,16
115,16
116,16
117,16
118,16
119,17
120,17
121,17
122,17
123,17
124,17
125,17
126,17
127,17
128,17
129,17
130,17
131,17
132,17
133,17
134,17
135,17
136,17
137,17
138,17
139,17
140,17
141,17
142,17
143,18
144,18
145,18
146,18
147,18
148,18
149,18
150,18
151,18
152,18
153,18
154,18
155,18
156,18
157,18
158,18
159,18
160,18
161,18
162,18
163,18
164,18
165,18
166,18
167,18
168,19
169,19
170,19
171,19
172,19
173,19
174,19
175,19
176,19
177,19
178,19
179,19
180,19
181,19
182,19
183,19
184,19
185,19
186,19
187,19
188,19
189,19
190,19
191,19
192,19
193,19
194,19
195,19
196,19
197,19
198,19
199,19
200,19
201,19
202,19
203,19
204,19
205,19
206,19
207,19
208,19
209,19
210,19
211,19
212,19
213,19
214,19
215,19
216,19
217,19
218,19
219,19
220,19
221,19
222,19
223,19
224,19
225,19
226,19
227,19
228,19
229,19
230,19
231,19
232,19
233,19
234,19
235,19
236,19
237,19
238,19
239,19
240,19
241,19
242,19
243,19
244,19
245,19
246,19
247,19
248,19
249,19
250,19
251,19
252,19
253,19
254,19
255,19
256,19
257,19
258,19
259,19
260,19
261,19
262,19
263,19
264,19
265,19
266,19
267,19
268,19
269,19
270,19
271,19
272,19
273,19
274,19
275,19
276,19
277,19
278,19
279,19
280,19
281,19
282,19
283,19
284,19
285,19
286,19
287,19
288,19
289,19
290,19
291,19
292,19
293,19
294,19
295,19
296,19
297,19
298,19
299,19
300,19
301,19
302,19
303,19
304,19
305,19
306,19
307,19
308,19
309,19
310,19
311,19
312,19
313,19
314,19
315,19
316,19
317,19
318,19
319,19
320,18
321,18
322,18
323,18
324,27
325,36
326,45
327,52
328,63
329,75
330,84
331,87
332,94
333,105
334,116
335,123
336,132
337,142
338,150
339,154
340,162
341,168
342,175
343,178
344,184
345,187
346,192
347,198
348,203
349,207
350,211
351,216
352,223
353,225
354,231
355,241
356,245
357,249
358,259
359,264
360,270
361,275
362,277
363,282
364,287
365,297
366,306
367,315
368,321
369,327
370,334
371,336
372,338
373,345
374,349
375,353
376,360
377,363
378,370
379,377
380,380
381,385
382,386
383,392
384,396
385,398
386,404
387,409
388,414
389,418
390,426
391,429
392,434
393,443
394,444
395,447
396,451
397,454
398,456
399,456
400,460
401,463
402,468
403,475
404,480
405,486
406,490
407,492
408,499
409,506
410,511
411,516
412,521
413,525
414,532
415,535
416,541
417,543
418,547
419,549
420,552
421,553
422,554
423,559
424,560
425,562
426,562
427,566
428,568
429,569
430,570
431,574
432,575
433,576
434,577
435,579
436,583
437,587
438,588
439,590
440,591
441,593
442,594
443,596
444,597
445,599
446,603
447,603
448,605
449,605
450,608
451,608
452,610
453,610
454,610
455,612
456,614
457,615
458,616
459,616
460,616
461,619
462,620
463,623
464,623
465,623
466,623
467,623
468,623
469,624
470,624
471,625
472,625
473,625
474,625
475,625
476,625
477,625
478,625
479,625
480,625
481,625
482,625
483,625
484,625
485,625
486,625
487,625
488,625
489,625
490,625
491,625
492,625
493,625
494,625
495,625
496,625
497,625
498,625
499,625
500,625
501,625
502,625
503,625
504,625
505,625
506,625
507,625
508,625
509,625
510,625
511,625
512,625
513,625
514,625
515,625
516,625
517,625
518,625
519,625
520,625
521,625
522,625
523,625
524,625
525,625
526,625
527,625
528,625
529,625
530,625
531,625
