position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,2
27,3
28,4
29,4
30,6
31,7
32,10
33,12
34,13
35,14
36,17
37,18
38,21
39,23
40,27
41,28
42,30
43,31
44,32
45,34
46,36
47,38
48,40
49,44
50,48
51,50
52,51
53,52
54,54
55,54
56,55
57,55
58,57
59,58
60,60
61,60
62,60
63,61
64,61
65,63
66,68
67,69
68,70
69,72
70,75
71,76
72,77
73,80
74,81
75,82
76,83
77,83
78,85
79,86
80,87
81,88
82,89
83,90
84,91
85,94
86,94
87,97
88,98
89,99
90,100
91,101
92,101
93,103
94,105
95,108
96,109
97,110
98,110
99,111
100,112
101,113
102,113
103,115
104,116
105,116
106,116
107,116
108,116
109,118
110,120
111,121
112,122
113,124
114,124
115,125
116,126
117,126
118,127
119,127
120,127
121,127
122,127
123,129
124,129
125,130
126,131
127,132
128,132
129,132
130,132
131,132
132,132
133,132
134,132
135,132
136,132
137,132
138,133
139,133
140,133
141,134
142,134
143,135
144,136
145,136
146,137
147,137
148,137
149,137
150,137
151,138
152,138
153,138
154,138
155,138
156,138
157,140
158,140
159,140
160,140
161,140
162,140
163,140
164,140
165,140
166,141
167,141
168,141
169,141
170,141
171,141
172,141
173,141
174,141
175,141
176,141
177,141
178,141
179,141
180,141
181,141
182,141
183,141
184,141
185,141
186,141
187,141
188,141
189,141
190,141
191,141
192,141
193,141
194,141
195,141
196,141
197,141
198,141
199,141
200,141
201,141
202,141
203,141
204,141
205,141
206,141
207,141
208,141
209,141
210,141
211,141
212,141
213,141
214,141
215,141
216,141
217,141
218,141
219,141
220,141
221,141
222,141
223,141
224,141
225,141
226,141
227,141
228,141
229,141
230,141
231,141
232,141
233,141
234,141
235,141
236,141
237,141
238,141
239,141
240,141
241,141
242,141
243,141
244,141
245,141
246,141
247,141
248,141
249,141
250,141
251,141
252,141
253,141
254,141
255,141
256,141
257,141
258,141
259,141
260,141
261,141
262,141
263,141
264,141
265,141
266,141
267,141
268,141
269,141
270,141
271,141
272,141
273,141
274,141
275,141
276,141
277,141
278,141
279,141
280,141
281,141
282,141
283,141
284,141
285,141
286,141
287,141
288,141
289,141
290,141
291,140
292,140
293,140
294,140
295,138
296,138
297,138
298,138
299,137
300,137
301,137
302,135
303,135
304,134
305,133
306,133
307,132
308,132
309,131
310,131
311,131
312,131
313,130
314,129
315,129
316,129
317,129
318,128
319,126
320,126
321,126
322,126
323,126
324,132
325,139
326,149
327,159
328,168
329,180
330,189
331,197
332,205
333,211
334,220
335,231
336,237
337,246
338,248
339,250
340,253
341,263
342,270
343,278
344,286
345,293
346,298
347,302
348,301
349,303
350,307
351,312
352,315
353,318
354,322
355,328
356,328
357,330
358,333
359,333
360,334
361,338
362,339
363,346
364,345
365,347
366,352
367,356
368,363
369,367
370,378
371,382
372,385
373,388
374,390
375,394
376,394
377,395
378,398
379,401
380,407
381,412
382,420
383,424
384,425
385,426
386,428
387,433
388,439
389,442
390,447
391,451
392,455
393,458
394,461
395,464
396,473
397,474
398,476
399,476
400,480
401,481
402,486
403,489
404,490
405,490
406,491
407,490
408,494
409,496
410,497
411,498
412,501
413,503
414,505
415,510
416,514
417,514
418,519
419,518
420,520
421,525
422,529
423,531
424,531
425,528
426,527
427,527
428,527
429,530
430,530
431,533
432,535
433,536
434,539
435,543
436,543
437,545
438,545
439,546
440,548
441,551
442,553
443,554
444,554
445,556
446,556
447,560
448,562
449,562
450,563
451,564
452,567
453,568
454,569
455,570
456,570
457,570
458,571
459,572
460,572
461,573
462,573
463,573
464,574
465,576
466,577
467,577
468,578
469,578
470,578
471,579
472,579
473,579
474,579
475,579
476,579
477,579
478,579
479,579
480,579
481,579
482,579
483,579
484,579
485,579
486,579
487,579
488,579
489,579
490,579
491,579
492,579
493,579
494,579
495,579
496,579
497,579
498,579
499,579
500,579
501,579
502,579
503,579
504,579
505,579
506,579
507,579
508,579
509,579
510,579
511,579
512,579
513,579
514,579
515,579
516,579
517,579
518,579
519,579
520,579
521,579
522,579
523,579
524,579
525,579
526,579
527,579
528,579
529,579
530,579
531,579
