position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,4
26,5
27,7
28,8
29,8
30,9
31,11
32,14
33,17
34,20
35,22
36,24
37,27
38,29
39,31
40,35
41,36
42,37
43,38
44,38
45,38
46,39
47,43
48,45
49,49
50,51
51,54
52,57
53,58
54,61
55,61
56,62
57,62
58,64
59,70
60,80
61,81
62,81
63,82
64,83
65,85
66,85
67,86
68,87
69,87
70,89
71,90
72,91
73,91
74,91
75,92
76,93
77,94
78,95
79,97
80,98
81,99
82,99
83,100
84,101
85,104
86,106
87,106
88,107
89,107
90,109
91,110
92,112
93,113
94,113
95,113
96,114
97,114
98,116
99,116
100,117
101,119
102,119
103,121
104,122
105,123
106,124
107,126
108,129
109,133
110,136
111,137
112,137
113,137
114,137
115,137
116,138
117,139
118,140
119,140
120,142
121,143
122,143
123,143
124,143
125,143
126,145
127,145
128,146
129,146
130,146
131,146
132,146
133,146
134,146
135,147
136,148
137,149
138,149
139,150
140,153
141,155
142,155
143,155
144,157
145,157
146,157
147,157
148,158
149,158
150,158
151,158
152,159
153,159
154,159
155,160
156,160
157,161
158,161
159,161
160,161
161,161
162,161
163,161
164,161
165,161
166,162
167,162
168,162
169,162
170,162
171,162
172,162
173,162
174,162
175,162
176,162
177,162
178,162
179,162
180,162
181,162
182,162
183,162
184,162
185,162
186,162
187,162
188,162
189,162
190,162
191,162
192,162
193,162
194,162
195,162
196,162
197,162
198,162
199,162
200,162
201,162
202,162
203,162
204,162
205,162
206,162
207,162
208,162
209,162
210,162
211,162
212,162
213,162
214,162
215,162
216,162
217,162
218,162
219,162
220,162
221,162
222,162
223,162
224,162
225,162
226,162
227,162
228,162
229,162
230,162
231,162
232,162
233,162
234,162
235,162
236,162
237,162
238,162
239,162
240,162
241,162
242,162
243,162
244,162
245,162
246,162
247,162
248,162
249,162
250,162
251,162
252,162
253,162
254,162
255,162
256,162
257,162
258,162
259,162
260,162
261,162
262,162
263,162
264,162
265,162
266,162
267,162
268,162
269,162
270,162
271,162
272,162
273,162
274,162
275,162
276,162
277,162
278,162
279,162
280,162
281,162
282,162
283,162
284,162
285,162
286,161
287,161
288,161
289,160
290,160
291,160
292,160
293,160
294,160
295,160
296,160
297,160
298,160
299,160
300,160
301,160
302,159
303,159
304,159
305,158
306,158
307,158
308,158
309,158
310,158
311,158
312,158
313,158
314,158
315,158
316,157
317,157
318,156
319,155
320,154
321,153
322,153
323,153
324,161
325,165
326,174
327,190
328,194
329,200
330,203
331,207
332,213
333,221
334,225
335,227
336,231
337,237
338,247
339,250
340,254
341,258
342,263
343,274
344,279
345,289
346,293
347,298
348,302
349,307
350,314
351,322
352,328
353,330
354,337
355,346
356,349
357,354
358,361
359,359
360,361
361,366
362,373
363,383
364,386
365,393
366,392
367,399
368,399
369,401
370,401
371,404
372,411
373,417
374,422
375,427
376,432
377,432
378,439
379,438
380,442
381,448
382,448
383,448
384,448
385,450
386,453
387,454
388,457
389,458
390,462
391,468
392,473
393,476
394,481
395,483
396,481
397,480
398,477
399,478
400,482
401,485
402,489
403,490
404,491
405,491
406,489
407,491
408,495
409,498
410,500
411,498
412,500
413,499
414,502
415,506
416,505
417,510
418,516
419,517
420,518
421,519
422,522
423,520
424,521
425,521
426,517
427,514
428,514
429,518
430,517
431,520
432,521
433,522
434,522
435,528
436,530
437,532
438,533
439,535
440,538
441,539
442,541
443,543
444,547
445,548
446,551
447,554
448,555
449,556
450,557
451,559
452,560
453,562
454,563
455,563
456,563
457,564
458,564
459,564
460,564
461,566
462,566
463,567
464,568
465,568
466,569
467,569
468,569
469,569
470,569
471,569
472,569
473,569
474,569
475,569
476,569
477,569
478,569
479,569
480,569
481,569
482,569
483,569
484,569
485,569
486,569
487,569
488,569
489,569
490,569
491,569
492,569
493,569
494,569
495,569
496,569
497,569
498,569
499,569
500,569
501,569
502,569
503,569
504,569
505,569
506,569
507,569
508,569
509,569
510,569
511,569
512,569
513,569
514,569
515,569
516,569
517,569
518,569
519,569
520,569
521,569
522,569
523,569
524,569
525,569
526,569
527,569
528,569
529,569
530,569
531,569
