position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,2
28,3
29,5
30,5
31,6
32,7
33,8
34,9
35,9
36,9
37,9
38,9
39,9
40,10
41,11
42,12
43,12
44,12
45,12
46,12
47,12
48,12
49,13
50,15
51,15
52,15
53,15
54,15
55,16
56,17
57,18
58,19
59,19
60,21
61,21
62,22
63,22
64,22
65,22
66,23
67,23
68,23
69,24
70,26
71,27
72,27
73,27
74,27
75,27
76,29
77,29
78,30
79,30
80,30
81,30
82,30
83,30
84,30
85,30
86,30
87,30
88,32
89,34
90,34
91,34
92,35
93,36
94,37
95,37
96,37
97,37
98,38
99,39
100,39
101,39
102,40
103,41
104,41
105,42
106,42
107,42
108,43
109,44
110,44
111,44
112,44
113,45
114,45
115,46
116,46
117,46
118,46
119,46
120,46
121,47
122,47
123,47
124,47
125,47
126,47
127,47
128,47
129,47
130,47
131,47
132,47
133,47
134,47
135,47
136,47
137,47
138,48
139,48
140,48
141,48
142,49
143,50
144,50
145,50
146,50
147,50
148,50
149,50
150,50
151,50
152,50
153,50
154,50
155,51
156,51
157,51
158,51
159,51
160,51
161,51
162,51
163,51
164,51
165,51
166,51
167,51
168,51
169,51
170,51
171,51
172,51
173,51
174,51
175,51
176,51
177,51
178,51
179,51
180,51
181,51
182,51
183,51
184,51
185,51
186,51
187,51
188,51
189,51
190,51
191,51
192,51
193,51
194,51
195,51
196,51
197,51
198,51
199,51
200,51
201,51
202,51
203,51
204,51
205,51
206,51
207,51
208,51
209,51
210,51
211,51
212,51
213,51
214,51
215,51
216,51
217,51
218,51
219,51
220,51
221,51
222,51
223,51
224,51
225,51
226,51
227,51
228,51
229,51
230,51
231,51
232,51
233,51
234,51
235,51
236,51
237,51
238,51
239,51
240,51
241,51
242,51
243,51
244,51
245,51
246,51
247,51
248,51
249,51
250,51
251,51
252,51
253,51
254,51
255,51
256,51
257,51
258,51
259,51
260,51
261,51
262,51
263,51
264,51
265,51
266,51
267,51
268,51
269,51
270,51
271,51
272,51
273,51
274,51
275,51
276,51
277,51
278,51
279,51
280,51
281,51
282,51
283,51
284,51
285,51
286,50
287,50
288,50
289,50
290,50
291,50
292,50
293,50
294,50
295,50
296,50
297,50
298,50
299,50
300,50
301,50
302,50
303,50
304,50
305,50
306,50
307,50
308,49
309,49
310,49
311,49
312,48
313,48
314,48
315,48
316,48
317,48
318,48
319,48
320,48
321,48
322,48
323,48
324,52
325,63
326,68
327,74
328,86
329,89
330,94
331,102
332,110
333,116
334,120
335,124
336,128
337,134
338,141
339,143
340,144
341,147
342,151
343,153
344,160
345,163
346,169
347,171
348,175
349,178
350,181
351,183
352,184
353,188
354,191
355,200
356,204
357,207
358,214
359,217
360,222
361,223
362,227
363,227
364,229
365,235
366,237
367,240
368,243
369,245
370,248
371,252
372,255
373,257
374,260
375,267
376,271
377,273
378,273
379,274
380,275
381,278
382,281
383,284
384,287
385,292
386,294
387,295
388,297
389,301
390,302
391,306
392,309
393,311
394,311
395,312
396,315
397,315
398,316
399,316
400,319
401,321
402,325
403,329
404,332
405,334
406,335
407,335
408,339
409,339
410,341
411,342
412,344
413,346
414,349
415,349
416,350
417,353
418,355
419,356
420,356
421,358
422,361
423,362
424,363
425,364
426,367
427,366
428,366
429,367
430,366
431,369
432,371
433,372
434,374
435,374
436,376
437,378
438,378
439,379
440,380
441,380
442,383
443,385
444,387
445,389
446,391
447,391
448,392
449,392
450,392
451,392
452,392
453,392
454,396
455,396
456,397
457,397
458,397
459,398
460,399
461,399
462,399
463,400
464,400
465,400
466,400
467,400
468,400
469,400
470,400
471,400
472,400
473,400
474,400
475,400
476,400
477,400
478,400
479,400
480,400
481,400
482,400
483,400
484,400
485,400
486,400
487,400
488,400
489,400
490,400
491,400
492,400
493,400
494,400
495,400
496,400
497,400
498,400
499,400
500,400
501,400
502,400
503,400
504,400
505,400
506,400
507,400
508,400
509,400
510,400
511,400
512,400
513,400
514,400
515,400
516,400
517,400
518,400
519,400
520,400
521,400
522,400
523,400
524,400
525,400
526,400
527,400
528,400
529,400
530,400
531,400
