position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,2
28,3
29,5
30,5
31,7
32,7
33,8
34,9
35,9
36,10
37,10
38,10
39,11
40,11
41,11
42,13
43,13
44,14
45,14
46,14
47,15
48,16
49,17
50,18
51,22
52,23
53,24
54,25
55,26
56,26
57,26
58,28
59,29
60,30
61,30
62,30
63,30
64,30
65,31
66,32
67,33
68,33
69,33
70,34
71,35
72,36
73,37
74,40
75,42
76,42
77,45
78,45
79,45
80,46
81,46
82,46
83,46
84,46
85,46
86,46
87,46
88,46
89,46
90,46
91,46
92,48
93,49
94,50
95,51
96,51
97,51
98,51
99,51
100,52
101,53
102,54
103,54
104,54
105,55
106,55
107,55
108,55
109,57
110,57
111,57
112,57
113,57
114,58
115,60
116,62
117,63
118,63
119,63
120,63
121,64
122,65
123,66
124,68
125,69
126,69
127,70
128,70
129,71
130,72
131,73
132,73
133,73
134,73
135,73
136,74
137,74
138,76
139,77
140,78
141,78
142,79
143,79
144,79
145,79
146,80
147,80
148,80
149,81
150,81
151,82
152,82
153,82
154,82
155,84
156,85
157,85
158,85
159,85
160,85
161,85
162,85
163,85
164,86
165,86
166,86
167,86
168,86
169,86
170,86
171,86
172,86
173,87
174,88
175,88
176,87
177,89
178,88
179,87
180,86
181,86
182,85
183,85
184,85
185,86
186,88
187,88
188,88
189,90
190,90
191,90
192,90
193,89
194,88
195,87
196,87
197,88
198,88
199,87
200,87
201,86
202,86
203,86
204,86
205,86
206,86
207,86
208,88
209,86
210,86
211,87
212,87
213,86
214,86
215,87
216,87
217,87
218,87
219,87
220,88
221,88
222,88
223,91
224,91
225,91
226,90
227,92
228,91
229,90
230,90
231,90
232,90
233,90
234,91
235,91
236,91
237,91
238,91
239,92
240,91
241,92
242,91
243,91
244,90
245,90
246,91
247,92
248,92
249,92
250,92
251,92
252,91
253,91
254,91
255,91
256,90
257,90
258,90
259,90
260,89
261,89
262,89
263,86
264,85
265,84
266,85
267,85
268,85
269,85
270,86
271,86
272,85
273,85
274,86
275,87
276,87
277,89
278,89
279,91
280,91
281,91
282,91
283,91
284,90
285,90
286,90
287,90
288,88
289,88
290,88
291,87
292,87
293,86
294,86
295,85
296,85
297,85
298,85
299,85
300,84
301,84
302,84
303,84
304,84
305,83
306,83
307,81
308,81
309,80
310,79
311,79
312,79
313,78
314,78
315,78
316,78
317,78
318,78
319,78
320,77
321,76
322,76
323,75
324,85
325,96
326,104
327,118
328,131
329,141
330,154
331,170
332,186
333,211
334,222
335,234
336,245
337,253
338,260
339,274
340,281
341,293
342,304
343,311
344,314
345,317
346,322
347,333
348,343
349,355
350,361
351,373
352,379
353,388
354,394
355,400
356,408
357,414
358,419
359,427
360,435
361,442
362,449
363,456
364,469
365,475
366,484
367,496
368,505
369,510
370,520
371,528
372,535
373,547
374,560
375,568
376,575
377,582
378,590
379,599
380,606
381,614
382,619
383,629
384,631
385,632
386,642
387,648
388,653
389,661
390,667
391,673
392,682
393,688
394,692
395,701
396,710
397,712
398,723
399,728
400,732
401,742
402,752
403,762
404,771
405,778
406,784
407,790
408,792
409,793
410,803
411,813
412,819
413,827
414,833
415,839
416,842
417,851
418,852
419,857
420,864
421,866
422,870
423,873
424,875
425,877
426,880
427,883
428,885
429,890
430,893
431,899
432,905
433,911
434,916
435,918
436,922
437,925
438,930
439,935
440,936
441,941
442,950
443,955
444,959
445,962
446,968
447,972
448,977
449,985
450,989
451,995
452,999
453,1005
454,1006
455,1009
456,1017
457,1020
458,1023
459,1027
460,1029
461,1030
462,1036
463,1039
464,1040
465,1045
466,1049
467,1051
468,1056
469,1058
470,1063
471,1067
472,1071
473,1076
474,1083
475,1075
476,1069
477,1072
478,1069
479,1062
480,1062
481,1059
482,1058
483,1055
484,1045
485,1044
486,1043
487,1041
488,1044
489,1044
490,1042
491,1048
492,1050
493,1049
494,1047
495,1049
496,1057
497,1057
498,1055
499,1055
500,1054
501,1056
502,1051
503,1054
504,1049
505,1051
506,1053
507,1053
508,1051
509,1048
510,1047
511,1047
512,1050
513,1047
514,1046
515,1043
