position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,3
26,4
27,7
28,7
29,8
30,10
31,13
32,13
33,13
34,14
35,16
36,17
37,19
38,22
39,23
40,26
41,28
42,29
43,30
44,32
45,33
46,34
47,35
48,35
49,46
50,50
51,53
52,55
53,57
54,60
55,62
56,62
57,64
58,67
59,67
60,73
61,76
62,77
63,81
64,81
65,84
66,86
67,88
68,89
69,91
70,92
71,93
72,93
73,96
74,100
75,101
76,102
77,108
78,110
79,114
80,117
81,118
82,120
83,120
84,120
85,124
86,126
87,127
88,132
89,135
90,138
91,139
92,142
93,143
94,146
95,147
96,148
97,151
98,151
99,152
100,153
101,154
102,155
103,158
104,159
105,162
106,164
107,167
108,169
109,172
110,174
111,177
112,183
113,186
114,187
115,190
116,191
117,192
118,194
119,195
120,197
121,201
122,202
123,202
124,204
125,207
126,209
127,211
128,211
129,213
130,215
131,217
132,221
133,225
134,225
135,227
136,228
137,228
138,230
139,230
140,230
141,231
142,233
143,234
144,235
145,240
146,243
147,245
148,245
149,247
150,249
151,250
152,252
153,252
154,254
155,257
156,258
157,259
158,260
159,260
160,261
161,264
162,264
163,266
164,266
165,266
166,268
167,269
168,269
169,269
170,270
171,270
172,273
173,275
174,275
175,276
176,275
177,277
178,274
179,275
180,276
181,278
182,278
183,281
184,281
185,282
186,283
187,282
188,282
189,282
190,282
191,280
192,279
193,279
194,277
195,277
196,277
197,279
198,280
199,282
200,283
201,281
202,280
203,280
204,281
205,278
206,276
207,278
208,280
209,278
210,279
211,278
212,279
213,278
214,279
215,279
216,279
217,278
218,277
219,275
220,275
221,277
222,277
223,280
224,280
225,280
226,280
227,280
228,281
229,281
230,280
231,279
232,278
233,278
234,281
235,283
236,286
237,286
238,290
239,290
240,289
241,289
242,289
243,288
244,287
245,286
246,285
247,288
248,287
249,288
250,287
251,289
252,288
253,287
254,287
255,287
256,286
257,286
258,280
259,279
260,279
261,279
262,279
263,278
264,277
265,280
266,283
267,283
268,285
269,287
270,287
271,285
272,285
273,286
274,288
275,290
276,290
277,292
278,292
279,292
280,290
281,289
282,287
283,286
284,285
285,283
286,282
287,281
288,279
289,279
290,277
291,277
292,277
293,277
294,277
295,276
296,276
297,275
298,272
299,271
300,270
301,269
302,267
303,266
304,265
305,263
306,258
307,254
308,251
309,250
310,249
311,249
312,249
313,249
314,249
315,248
316,246
317,246
318,243
319,243
320,242
321,242
322,241
323,238
324,250
325,261
326,274
327,281
328,297
329,304
330,312
331,321
332,330
333,343
334,362
335,373
336,382
337,392
338,398
339,406
340,413
341,421
342,434
343,439
344,454
345,463
346,469
347,479
348,487
349,493
350,502
351,512
352,519
353,525
354,539
355,548
356,550
357,556
358,562
359,567
360,573
361,581
362,593
363,603
364,611
365,617
366,626
367,636
368,641
369,655
370,664
371,669
372,676
373,683
374,684
375,686
376,691
377,697
378,698
379,698
380,707
381,714
382,723
383,725
384,733
385,737
386,741
387,747
388,754
389,753
390,757
391,760
392,761
393,770
394,776
395,775
396,780
397,783
398,785
399,784
400,793
401,801
402,816
403,819
404,828
405,829
406,833
407,833
408,840
409,844
410,851
411,861
412,865
413,869
414,870
415,872
416,879
417,883
418,887
419,891
420,892
421,896
422,901
423,908
424,912
425,913
426,919
427,919
428,924
429,932
430,935
431,941
432,947
433,951
434,955
435,962
436,965
437,967
438,974
439,980
440,988
441,994
442,1001
443,1005
444,1006
445,1015
446,1019
447,1027
448,1034
449,1038
450,1042
451,1048
452,1052
453,1056
454,1060
455,1063
456,1068
457,1070
458,1073
459,1079
460,1083
461,1088
462,1091
463,1097
464,1102
465,1105
466,1111
467,1115
468,1122
469,1128
470,1130
471,1135
472,1142
473,1145
474,1150
475,1145
476,1137
477,1135
478,1139
479,1132
480,1127
481,1122
482,1124
483,1122
484,1122
485,1119
486,1113
487,1109
488,1111
489,1115
490,1115
491,1115
492,1114
493,1116
494,1114
495,1106
496,1102
497,1101
498,1098
499,1096
500,1098
501,1099
502,1097
503,1096
504,1093
505,1090
506,1096
507,1095
508,1099
509,1100
510,1100
511,1103
512,1103
513,1100
