position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,2
28,2
29,2
30,2
31,2
32,2
33,2
34,2
35,2
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,3
50,3
51,3
52,3
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,3
84,4
85,4
86,4
87,4
88,4
89,4
90,4
91,4
92,5
93,5
94,6
95,7
96,7
97,7
98,7
99,7
100,7
101,7
102,7
103,7
104,7
105,7
106,7
107,7
108,7
109,7
110,7
111,7
112,7
113,7
114,7
115,7
116,7
117,7
118,7
119,7
120,7
121,7
122,7
123,7
124,7
125,7
126,7
127,7
128,7
129,7
130,7
131,7
132,7
133,7
134,7
135,7
136,7
137,7
138,7
139,7
140,7
141,7
142,7
143,8
144,8
145,8
146,8
147,8
148,8
149,8
150,8
151,8
152,8
153,8
154,8
155,8
156,8
157,8
158,8
159,8
160,8
161,8
162,8
163,8
164,8
165,8
166,8
167,8
168,8
169,8
170,8
171,8
172,8
173,8
174,8
175,8
176,8
177,8
178,8
179,8
180,8
181,8
182,8
183,8
184,8
185,8
186,8
187,8
188,8
189,8
190,8
191,8
192,8
193,8
194,8
195,8
196,8
197,8
198,8
199,8
200,8
201,8
202,8
203,8
204,8
205,8
206,8
207,8
208,8
209,8
210,8
211,8
212,8
213,8
214,8
215,8
216,8
217,8
218,8
219,8
220,9
221,9
222,9
223,9
224,9
225,9
226,9
227,9
228,9
229,9
230,9
231,9
232,9
233,9
234,9
235,9
236,9
237,9
238,9
239,9
240,9
241,9
242,9
243,9
244,9
245,8
246,7
247,7
248,7
249,7
250,7
251,7
252,7
253,7
254,7
255,6
256,6
257,6
258,6
259,6
260,6
261,6
262,6
263,6
264,6
265,6
266,6
267,6
268,6
269,7
270,7
271,7
272,7
273,7
274,7
275,7
276,6
277,6
278,6
279,6
280,6
281,6
282,6
283,6
284,6
285,6
286,6
287,5
288,5
289,5
290,5
291,5
292,5
293,5
294,5
295,5
296,5
297,5
298,5
299,5
300,5
301,5
302,5
303,5
304,5
305,5
306,5
307,5
308,5
309,5
310,5
311,5
312,5
313,5
314,5
315,5
316,5
317,5
318,5
319,5
320,5
321,5
322,5
323,5
324,6
325,6
326,7
327,8
328,9
329,9
330,9
331,10
332,11
333,12
334,13
335,14
336,14
337,15
338,14
339,15
340,15
341,15
342,15
343,15
344,15
345,16
346,16
347,16
348,16
349,17
350,17
351,17
352,17
353,17
354,17
355,17
356,17
357,19
358,20
359,20
360,21
361,22
362,22
363,23
364,25
365,25
366,28
367,29
368,29
369,29
370,30
371,30
372,32
373,33
374,34
375,34
376,34
377,34
378,33
379,33
380,33
381,33
382,33
383,35
384,36
385,36
386,37
387,38
388,39
389,40
390,40
391,40
392,40
393,40
394,41
395,41
396,41
397,41
398,42
399,42
400,42
401,43
402,44
403,46
404,48
405,48
406,48
407,49
408,49
409,49
410,49
411,49
412,49
413,49
414,49
415,49
416,49
417,49
418,49
419,49
420,49
421,49
422,49
423,49
424,49
425,50
426,50
427,49
428,49
429,49
430,49
431,49
432,49
433,49
434,49
435,49
436,50
437,50
438,51
439,51
440,51
441,51
442,51
443,52
444,52
445,52
446,52
447,52
448,52
449,52
450,52
451,52
452,53
453,53
454,53
455,53
456,54
457,54
458,54
459,54
460,54
461,54
462,54
463,54
464,54
465,54
466,54
467,54
468,55
469,57
470,57
471,57
472,57
473,57
474,58
475,57
476,57
477,56
478,55
479,55
480,55
481,55
482,55
483,56
484,56
485,55
486,55
487,55
488,55
489,55
490,54
491,54
492,54
493,55
494,55
495,55
496,55
497,55
498,55
499,55
500,55
501,55
502,55
503,55
504,55
505,55
506,55
507,55
508,53
509,53
510,53
511,53
512,53
513,53
514,53
515,52
516,52
517,50
518,50
519,51
520,51
521,51
522,52
523,52
524,52
525,52
526,52
527,52
528,53
529,53
530,54
531,54
