position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,1
28,1
29,2
30,2
31,2
32,3
33,5
34,6
35,6
36,8
37,8
38,8
39,9
40,9
41,9
42,9
43,9
44,9
45,9
46,9
47,9
48,9
49,11
50,11
51,11
52,12
53,13
54,15
55,16
56,16
57,16
58,16
59,16
60,19
61,19
62,19
63,19
64,19
65,20
66,20
67,20
68,20
69,20
70,20
71,20
72,20
73,20
74,21
75,21
76,21
77,21
78,21
79,22
80,22
81,22
82,23
83,24
84,25
85,25
86,25
87,25
88,26
89,27
90,28
91,28
92,29
93,29
94,29
95,29
96,29
97,29
98,31
99,31
100,33
101,34
102,35
103,36
104,36
105,37
106,37
107,38
108,39
109,40
110,41
111,41
112,41
113,41
114,41
115,42
116,42
117,43
118,44
119,44
120,44
121,44
122,44
123,44
124,44
125,44
126,45
127,45
128,45
129,45
130,45
131,45
132,45
133,45
134,45
135,45
136,45
137,45
138,45
139,45
140,45
141,45
142,47
143,47
144,47
145,47
146,47
147,47
148,47
149,47
150,48
151,49
152,49
153,49
154,49
155,49
156,49
157,49
158,49
159,49
160,49
161,49
162,49
163,49
164,49
165,49
166,49
167,49
168,49
169,49
170,49
171,49
172,49
173,49
174,49
175,49
176,49
177,49
178,49
179,49
180,49
181,49
182,49
183,49
184,49
185,49
186,49
187,49
188,49
189,49
190,49
191,49
192,49
193,49
194,49
195,49
196,49
197,49
198,49
199,49
200,49
201,49
202,49
203,49
204,49
205,49
206,49
207,49
208,49
209,49
210,49
211,49
212,49
213,49
214,49
215,49
216,49
217,49
218,49
219,49
220,49
221,49
222,49
223,49
224,49
225,49
226,49
227,49
228,49
229,49
230,49
231,49
232,49
233,49
234,49
235,49
236,49
237,49
238,49
239,49
240,49
241,49
242,49
243,49
244,49
245,49
246,49
247,49
248,49
249,49
250,49
251,49
252,49
253,49
254,49
255,49
256,49
257,49
258,49
259,49
260,49
261,49
262,49
263,49
264,49
265,49
266,49
267,49
268,49
269,49
270,49
271,49
272,49
273,49
274,49
275,49
276,49
277,48
278,48
279,48
280,48
281,48
282,48
283,48
284,48
285,47
286,47
287,47
288,47
289,47
290,47
291,47
292,47
293,47
294,47
295,47
296,47
297,47
298,47
299,47
300,47
301,47
302,47
303,47
304,47
305,47
306,47
307,46
308,46
309,46
310,46
311,46
312,46
313,46
314,46
315,46
316,46
317,46
318,46
319,46
320,46
321,46
322,46
323,46
324,50
325,57
326,66
327,77
328,84
329,93
330,99
331,103
332,110
333,118
334,122
335,127
336,132
337,138
338,146
339,149
340,159
341,162
342,167
343,172
344,181
345,186
346,193
347,197
348,201
349,206
350,210
351,215
352,221
353,226
354,228
355,235
356,238
357,241
358,246
359,252
360,260
361,263
362,263
363,265
364,270
365,273
366,276
367,284
368,287
369,292
370,299
371,302
372,305
373,311
374,312
375,314
376,318
377,320
378,326
379,330
380,334
381,338
382,341
383,345
384,345
385,347
386,351
387,354
388,355
389,356
390,359
391,363
392,366
393,368
394,370
395,374
396,374
397,377
398,377
399,376
400,377
401,382
402,382
403,383
404,382
405,382
406,385
407,387
408,390
409,391
410,393
411,396
412,397
413,398
414,400
415,402
416,403
417,404
418,403
419,404
420,404
421,404
422,404
423,406
424,409
425,413
426,414
427,416
428,417
429,422
430,423
431,425
432,428
433,429
434,430
435,433
436,435
437,435
438,435
439,437
440,439
441,440
442,441
443,442
444,443
445,443
446,446
447,446
448,446
449,446
450,448
451,448
452,450
453,451
454,454
455,454
456,455
457,455
458,456
459,456
460,456
461,456
462,456
463,456
464,456
465,456
466,457
467,457
468,458
469,458
470,459
471,459
472,459
473,459
474,459
475,459
476,459
477,459
478,459
479,459
480,459
481,459
482,459
483,459
484,459
485,459
486,459
487,459
488,459
489,459
490,459
491,459
492,459
493,459
494,459
495,459
496,459
497,459
498,459
499,459
500,459
501,459
502,459
503,459
504,459
505,459
506,459
507,459
508,459
509,459
510,459
511,459
512,459
513,459
514,459
515,459
516,459
517,459
518,459
519,459
520,459
521,459
522,459
523,459
524,459
525,459
526,459
527,459
528,459
529,459
530,459
531,459
