position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,2
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,2
95,2
96,2
97,2
98,2
99,2
100,2
101,2
102,2
103,2
104,2
105,2
106,2
107,2
108,2
109,2
110,2
111,2
112,2
113,2
114,2
115,2
116,2
117,2
118,2
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,2
145,2
146,2
147,2
148,2
149,2
150,2
151,3
152,3
153,3
154,3
155,3
156,3
157,3
158,3
159,3
160,3
161,3
162,3
163,3
164,3
165,3
166,3
167,3
168,3
169,3
170,3
171,3
172,3
173,3
174,3
175,3
176,3
177,3
178,3
179,3
180,3
181,3
182,3
183,3
184,3
185,3
186,3
187,3
188,3
189,3
190,3
191,3
192,3
193,4
194,4
195,4
196,4
197,4
198,4
199,4
200,4
201,4
202,4
203,4
204,4
205,4
206,4
207,4
208,4
209,4
210,4
211,4
212,4
213,4
214,4
215,4
216,4
217,4
218,4
219,4
220,5
221,5
222,5
223,5
224,5
225,5
226,5
227,5
228,5
229,5
230,4
231,4
232,4
233,4
234,4
235,4
236,5
237,5
238,5
239,5
240,5
241,5
242,5
243,5
244,5
245,5
246,5
247,5
248,5
249,5
250,5
251,5
252,5
253,5
254,5
255,6
256,6
257,6
258,5
259,5
260,5
261,5
262,5
263,5
264,5
265,5
266,5
267,5
268,5
269,5
270,5
271,5
272,5
273,5
274,5
275,5
276,5
277,5
278,5
279,5
280,5
281,5
282,5
283,5
284,5
285,5
286,5
287,5
288,5
289,5
290,5
291,5
292,5
293,5
294,5
295,5
296,5
297,5
298,5
299,5
300,5
301,5
302,5
303,5
304,5
305,5
306,5
307,5
308,5
309,5
310,5
311,5
312,5
313,5
314,5
315,5
316,5
317,5
318,5
319,5
320,5
321,5
322,5
323,5
324,5
325,6
326,8
327,10
328,10
329,10
330,11
331,11
332,11
333,13
334,14
335,14
336,16
337,18
338,19
339,21
340,21
341,22
342,22
343,22
344,23
345,23
346,23
347,24
348,24
349,24
350,24
351,24
352,24
353,24
354,26
355,26
356,27
357,27
358,27
359,27
360,27
361,27
362,27
363,27
364,28
365,28
366,29
367,29
368,30
369,30
370,30
371,30
372,30
373,30
374,31
375,31
376,31
377,31
378,30
379,31
380,32
381,32
382,33
383,33
384,32
385,32
386,32
387,32
388,33
389,33
390,33
391,34
392,34
393,34
394,34
395,35
396,36
397,39
398,40
399,39
400,40
401,40
402,40
403,40
404,41
405,41
406,41
407,41
408,41
409,41
410,41
411,41
412,41
413,41
414,41
415,41
416,41
417,44
418,44
419,44
420,45
421,45
422,46
423,46
424,45
425,45
426,45
427,45
428,45
429,46
430,47
431,47
432,48
433,48
434,49
435,50
436,50
437,50
438,50
439,51
440,52
441,52
442,52
443,52
444,53
445,53
446,54
447,54
448,54
449,54
450,54
451,54
452,54
453,54
454,55
455,55
456,55
457,55
458,56
459,57
460,57
461,57
462,57
463,57
464,57
465,57
466,57
467,57
468,57
469,57
470,59
471,59
472,59
473,59
474,59
475,59
476,58
477,56
478,56
479,57
480,57
481,56
482,56
483,56
484,55
485,55
486,55
487,54
488,54
489,54
490,53
491,54
492,53
493,53
494,53
495,53
496,53
497,53
498,52
499,52
500,52
501,52
502,52
503,52
504,52
505,52
506,52
507,53
508,53
509,53
510,53
511,53
512,54
513,54
514,55
515,56
516,58
517,58
518,59
519,58
520,58
521,57
522,57
523,57
524,57
525,56
526,57
527,57
528,57
529,57
530,57
531,57
