position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,2
50,2
51,3
52,3
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,4
61,4
62,4
63,4
64,5
65,5
66,5
67,5
68,5
69,6
70,6
71,7
72,8
73,8
74,8
75,8
76,9
77,9
78,10
79,11
80,12
81,12
82,12
83,12
84,12
85,12
86,12
87,12
88,12
89,12
90,13
91,13
92,14
93,14
94,14
95,14
96,14
97,14
98,14
99,14
100,14
101,14
102,14
103,14
104,15
105,15
106,15
107,15
108,15
109,15
110,15
111,15
112,15
113,15
114,15
115,15
116,15
117,15
118,15
119,15
120,15
121,16
122,16
123,17
124,17
125,17
126,17
127,17
128,17
129,17
130,17
131,17
132,17
133,17
134,17
135,17
136,17
137,17
138,17
139,17
140,17
141,17
142,18
143,18
144,18
145,18
146,18
147,18
148,18
149,18
150,18
151,18
152,18
153,18
154,18
155,18
156,18
157,18
158,18
159,18
160,18
161,18
162,18
163,18
164,18
165,18
166,18
167,18
168,18
169,18
170,18
171,18
172,18
173,18
174,18
175,18
176,18
177,18
178,18
179,18
180,18
181,18
182,18
183,18
184,18
185,18
186,18
187,18
188,18
189,18
190,18
191,18
192,18
193,18
194,18
195,18
196,18
197,18
198,18
199,18
200,18
201,18
202,18
203,18
204,18
205,18
206,18
207,18
208,18
209,18
210,18
211,18
212,18
213,18
214,18
215,18
216,18
217,18
218,18
219,18
220,18
221,18
222,18
223,18
224,18
225,18
226,18
227,18
228,18
229,18
230,18
231,18
232,18
233,18
234,18
235,18
236,18
237,18
238,18
239,18
240,18
241,18
242,18
243,18
244,18
245,18
246,18
247,18
248,18
249,18
250,18
251,18
252,18
253,18
254,18
255,18
256,18
257,18
258,18
259,18
260,18
261,18
262,18
263,18
264,18
265,18
266,18
267,18
268,18
269,18
270,18
271,18
272,18
273,18
274,18
275,18
276,18
277,18
278,18
279,18
280,18
281,18
282,18
283,18
284,18
285,18
286,18
287,18
288,18
289,18
290,18
291,18
292,18
293,18
294,18
295,18
296,18
297,18
298,18
299,18
300,18
301,18
302,18
303,18
304,18
305,18
306,18
307,18
308,18
309,18
310,18
311,18
312,18
313,18
314,18
315,17
316,17
317,16
318,16
319,16
320,16
321,16
322,16
323,16
324,16
325,16
326,17
327,17
328,18
329,18
330,18
331,18
332,18
333,18
334,18
335,18
336,19
337,19
338,20
339,20
340,20
341,20
342,21
343,22
344,22
345,23
346,23
347,23
348,23
349,24
350,25
351,25
352,25
353,24
354,24
355,24
356,25
357,25
358,25
359,24
360,24
361,24
362,24
363,24
364,23
365,23
366,23
367,24
368,24
369,24
370,24
371,24
372,24
373,24
374,24
375,24
376,23
377,23
378,23
379,24
380,24
381,24
382,25
383,25
384,26
385,25
386,24
387,24
388,24
389,24
390,24
391,24
392,23
393,23
394,23
395,23
396,22
397,22
398,22
399,22
400,22
401,22
402,22
403,21
404,21
405,21
406,21
407,20
408,19
409,19
410,20
411,21
412,21
413,21
414,21
415,21
416,21
417,19
418,19
419,19
420,18
421,18
422,18
423,17
424,17
425,17
426,17
427,17
428,17
429,17
430,17
431,17
432,17
433,17
434,17
435,18
436,18
437,18
438,18
439,18
440,18
441,18
442,18
443,18
444,19
445,19
446,19
447,19
448,19
449,19
450,19
451,20
452,20
453,20
454,20
455,20
456,20
457,20
458,20
459,20
460,20
461,20
462,21
463,21
464,21
465,21
466,21
467,21
468,21
469,21
470,22
471,22
472,22
473,22
474,22
475,22
476,22
477,22
478,22
479,22
480,22
481,22
482,22
483,22
484,22
485,22
486,22
487,22
488,22
489,22
490,22
491,22
492,22
493,22
494,22
495,22
496,22
497,22
498,22
499,22
500,22
501,22
502,22
503,22
504,22
505,22
506,22
507,22
508,22
509,22
510,22
511,22
512,22
513,22
514,22
515,22
516,22
517,22
518,22
519,22
520,22
521,22
522,22
523,22
524,22
525,22
526,22
527,22
528,22
529,22
530,22
531,22
