position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,1
27,1
28,2
29,4
30,4
31,7
32,7
33,7
34,7
35,10
36,12
37,12
38,13
39,13
40,13
41,13
42,16
43,16
44,16
45,16
46,16
47,16
48,17
49,18
50,18
51,19
52,19
53,19
54,19
55,19
56,19
57,20
58,20
59,22
60,24
61,25
62,25
63,26
64,26
65,27
66,28
67,31
68,31
69,31
70,31
71,31
72,31
73,31
74,31
75,33
76,33
77,34
78,34
79,35
80,35
81,35
82,35
83,36
84,36
85,38
86,38
87,40
88,41
89,42
90,42
91,42
92,44
93,44
94,44
95,45
96,45
97,45
98,45
99,45
100,46
101,46
102,46
103,46
104,47
105,47
106,47
107,47
108,47
109,47
110,47
111,47
112,47
113,47
114,47
115,47
116,48
117,48
118,48
119,49
120,49
121,49
122,49
123,49
124,49
125,49
126,50
127,50
128,50
129,51
130,52
131,52
132,52
133,52
134,52
135,53
136,54
137,54
138,54
139,54
140,54
141,55
142,57
143,57
144,58
145,58
146,58
147,58
148,59
149,60
150,60
151,60
152,60
153,60
154,60
155,60
156,60
157,60
158,60
159,61
160,61
161,61
162,61
163,61
164,61
165,61
166,61
167,61
168,61
169,61
170,61
171,61
172,61
173,61
174,61
175,61
176,61
177,61
178,61
179,61
180,61
181,61
182,61
183,61
184,61
185,61
186,61
187,61
188,61
189,61
190,61
191,61
192,61
193,61
194,61
195,61
196,61
197,61
198,61
199,61
200,61
201,61
202,61
203,61
204,61
205,61
206,61
207,61
208,61
209,61
210,61
211,61
212,61
213,61
214,61
215,61
216,61
217,61
218,61
219,61
220,61
221,61
222,61
223,61
224,61
225,61
226,61
227,61
228,61
229,61
230,61
231,61
232,61
233,61
234,61
235,61
236,61
237,61
238,61
239,61
240,61
241,61
242,61
243,61
244,61
245,61
246,61
247,61
248,61
249,61
250,61
251,61
252,61
253,61
254,61
255,61
256,61
257,61
258,61
259,61
260,61
261,61
262,61
263,61
264,61
265,61
266,61
267,61
268,61
269,61
270,61
271,61
272,61
273,61
274,61
275,61
276,61
277,61
278,61
279,61
280,61
281,61
282,61
283,61
284,60
285,60
286,60
287,60
288,60
289,60
290,60
291,59
292,59
293,59
294,59
295,59
296,59
297,59
298,59
299,59
300,59
301,59
302,59
303,59
304,59
305,59
306,59
307,58
308,58
309,58
310,58
311,58
312,58
313,58
314,58
315,58
316,58
317,57
318,57
319,56
320,55
321,55
322,55
323,55
324,63
325,70
326,79
327,86
328,93
329,101
330,109
331,120
332,128
333,132
334,143
335,157
336,164
337,172
338,177
339,180
340,189
341,193
342,200
343,209
344,216
345,223
346,228
347,234
348,239
349,246
350,253
351,261
352,266
353,275
354,279
355,285
356,291
357,297
358,302
359,309
360,313
361,326
362,336
363,346
364,356
365,360
366,366
367,371
368,379
369,384
370,393
371,397
372,402
373,404
374,417
375,423
376,429
377,432
378,439
379,449
380,464
381,469
382,475
383,480
384,481
385,485
386,497
387,510
388,516
389,520
390,524
391,528
392,530
393,532
394,533
395,541
396,546
397,548
398,550
399,555
400,558
401,562
402,569
403,576
404,575
405,578
406,580
407,584
408,590
409,591
410,594
411,598
412,602
413,600
414,602
415,605
416,608
417,609
418,611
419,612
420,618
421,621
422,623
423,630
424,634
425,638
426,638
427,640
428,639
429,644
430,645
431,647
432,650
433,651
434,653
435,659
436,664
437,669
438,675
439,676
440,677
441,678
442,678
443,679
444,681
445,684
446,688
447,690
448,690
449,692
450,695
451,696
452,700
453,702
454,703
455,708
456,708
457,710
458,710
459,710
460,710
461,712
462,713
463,713
464,714
465,715
466,716
467,716
468,716
469,716
470,716
471,716
472,716
473,716
474,716
475,716
476,716
477,716
478,716
479,716
480,716
481,716
482,716
483,716
484,716
485,716
486,716
487,716
488,716
489,716
490,716
491,716
492,716
493,716
494,716
495,716
496,716
497,716
498,716
499,716
500,716
501,716
502,716
503,716
504,716
505,716
506,716
507,716
508,716
509,716
510,716
511,716
512,716
513,716
514,716
515,716
516,716
517,716
518,716
519,716
520,716
521,716
522,716
523,716
524,716
525,716
526,716
527,716
528,716
529,716
530,716
531,716
