position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,6
26,10
27,17
28,23
29,28
30,34
31,40
32,44
33,48
34,53
35,57
36,62
37,65
38,68
39,72
40,82
41,85
42,90
43,93
44,97
45,98
46,99
47,103
48,105
49,115
50,123
51,131
52,138
53,142
54,146
55,151
56,155
57,157
58,160
59,164
60,168
61,171
62,173
63,177
64,179
65,184
66,184
67,190
68,194
69,197
70,199
71,203
72,204
73,208
74,210
75,214
76,219
77,222
78,227
79,231
80,238
81,240
82,240
83,242
84,245
85,254
86,259
87,261
88,263
89,267
90,272
91,275
92,279
93,282
94,287
95,290
96,291
97,292
98,296
99,298
100,302
101,305
102,307
103,310
104,312
105,314
106,315
107,315
108,315
109,316
110,317
111,323
112,326
113,329
114,331
115,333
116,335
117,335
118,339
119,340
120,345
121,346
122,350
123,352
124,354
125,356
126,358
127,359
128,361
129,365
130,367
131,368
132,371
133,373
134,375
135,377
136,380
137,383
138,386
139,388
140,390
141,390
142,391
143,392
144,400
145,406
146,409
147,409
148,411
149,414
150,417
151,419
152,420
153,424
154,427
155,429
156,430
157,432
158,432
159,432
160,432
161,437
162,438
163,439
164,441
165,441
166,445
167,448
168,453
169,455
170,456
171,456
172,456
173,459
174,460
175,461
176,462
177,461
178,456
179,455
180,452
181,456
182,454
183,454
184,455
185,454
186,452
187,452
188,454
189,459
190,458
191,452
192,453
193,453
194,453
195,451
196,452
197,455
198,454
199,454
200,457
201,454
202,454
203,456
204,454
205,450
206,449
207,453
208,454
209,452
210,453
211,452
212,453
213,451
214,450
215,450
216,451
217,452
218,452
219,452
220,454
221,454
222,455
223,456
224,457
225,455
226,456
227,455
228,452
229,451
230,449
231,444
232,446
233,448
234,452
235,451
236,450
237,449
238,449
239,450
240,451
241,456
242,455
243,457
244,458
245,456
246,460
247,461
248,462
249,462
250,463
251,465
252,464
253,462
254,459
255,458
256,461
257,462
258,463
259,462
260,464
261,464
262,464
263,457
264,458
265,458
266,458
267,458
268,457
269,456
270,457
271,459
272,464
273,468
274,472
275,475
276,478
277,478
278,480
279,479
280,478
281,477
282,474
283,471
284,467
285,466
286,464
287,459
288,457
289,451
290,449
291,447
292,445
293,443
294,439
295,436
296,436
297,434
298,430
299,429
300,426
301,424
302,424
303,421
304,420
305,419
306,413
307,410
308,406
309,405
310,404
311,404
312,401
313,399
314,399
315,395
316,394
317,392
318,389
319,388
320,385
321,384
322,382
323,381
324,394
325,403
326,416
327,428
328,436
329,447
330,456
331,467
332,475
333,481
334,492
335,498
336,506
337,515
338,518
339,524
340,538
341,545
342,551
343,564
344,574
345,579
346,592
347,596
348,601
349,614
350,623
351,629
352,637
353,639
354,649
355,661
356,667
357,670
358,677
359,678
360,684
361,694
362,703
363,709
364,718
365,720
366,722
367,733
368,743
369,742
370,750
371,759
372,770
373,779
374,780
375,781
376,786
377,788
378,795
379,803
380,812
381,814
382,826
383,828
384,836
385,839
386,841
387,855
388,858
389,862
390,866
391,868
392,866
393,872
394,881
395,885
396,890
397,895
398,894
399,894
400,897
401,901
402,916
403,920
404,927
405,926
406,929
407,933
408,934
409,938
410,941
411,946
412,952
413,954
414,956
415,956
416,964
417,970
418,982
419,988
420,992
421,994
422,997
423,999
424,1005
425,1001
426,1002
427,1005
428,1011
429,1016
430,1023
431,1029
432,1035
433,1038
434,1043
435,1052
436,1053
437,1056
438,1062
439,1071
440,1077
441,1083
442,1086
443,1093
444,1097
445,1107
446,1111
447,1116
448,1123
449,1127
450,1133
451,1136
452,1139
453,1145
454,1149
455,1153
456,1158
457,1163
458,1167
459,1172
460,1177
461,1183
462,1187
463,1193
464,1194
465,1198
466,1200
467,1206
468,1215
469,1217
470,1220
471,1222
472,1228
473,1236
474,1242
475,1239
476,1235
477,1231
478,1227
479,1223
480,1214
481,1210
482,1207
483,1205
484,1204
485,1204
486,1203
487,1202
488,1199
489,1198
490,1195
491,1186
492,1183
493,1182
494,1177
495,1178
496,1177
497,1175
498,1176
499,1172
500,1171
501,1167
502,1166
503,1164
504,1164
505,1161
506,1156
507,1153
508,1152
509,1156
510,1156
