position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,1
28,1
29,2
30,3
31,3
32,4
33,4
34,4
35,4
36,4
37,4
38,4
39,4
40,5
41,5
42,5
43,5
44,5
45,5
46,5
47,5
48,5
49,5
50,5
51,5
52,5
53,6
54,6
55,6
56,6
57,6
58,6
59,6
60,7
61,7
62,7
63,7
64,7
65,7
66,7
67,7
68,7
69,7
70,7
71,7
72,7
73,7
74,7
75,8
76,8
77,8
78,8
79,8
80,8
81,8
82,9
83,9
84,9
85,9
86,10
87,10
88,10
89,10
90,10
91,10
92,11
93,11
94,12
95,12
96,12
97,12
98,12
99,12
100,12
101,12
102,12
103,12
104,12
105,12
106,12
107,12
108,12
109,12
110,12
111,12
112,12
113,12
114,12
115,12
116,12
117,12
118,13
119,13
120,13
121,13
122,13
123,13
124,13
125,13
126,13
127,13
128,13
129,14
130,14
131,14
132,14
133,14
134,14
135,14
136,14
137,14
138,15
139,15
140,15
141,15
142,15
143,15
144,15
145,15
146,15
147,15
148,15
149,15
150,15
151,15
152,16
153,16
154,16
155,16
156,16
157,16
158,16
159,16
160,16
161,16
162,16
163,16
164,16
165,16
166,16
167,17
168,17
169,17
170,17
171,17
172,17
173,17
174,17
175,17
176,17
177,17
178,17
179,17
180,15
181,14
182,14
183,14
184,14
185,14
186,14
187,14
188,14
189,14
190,14
191,13
192,13
193,13
194,13
195,13
196,13
197,13
198,13
199,13
200,13
201,13
202,13
203,13
204,12
205,12
206,12
207,12
208,12
209,12
210,12
211,13
212,13
213,13
214,13
215,13
216,13
217,13
218,13
219,13
220,13
221,13
222,12
223,12
224,12
225,12
226,12
227,12
228,12
229,12
230,12
231,12
232,12
233,12
234,13
235,13
236,13
237,12
238,12
239,12
240,12
241,12
242,12
243,12
244,12
245,10
246,10
247,9
248,9
249,9
250,9
251,10
252,10
253,11
254,11
255,11
256,11
257,12
258,12
259,12
260,12
261,12
262,12
263,12
264,12
265,12
266,12
267,12
268,12
269,12
270,12
271,12
272,12
273,13
274,14
275,14
276,15
277,15
278,15
279,15
280,15
281,15
282,15
283,14
284,14
285,14
286,14
287,14
288,14
289,14
290,13
291,13
292,13
293,13
294,13
295,13
296,13
297,13
298,13
299,13
300,13
301,13
302,13
303,13
304,13
305,13
306,13
307,13
308,13
309,13
310,13
311,13
312,13
313,13
314,13
315,13
316,13
317,13
318,13
319,13
320,13
321,13
322,13
323,12
324,12
325,14
326,15
327,15
328,16
329,17
330,17
331,18
332,18
333,19
334,19
335,21
336,23
337,23
338,23
339,23
340,24
341,25
342,26
343,27
344,27
345,27
346,27
347,27
348,28
349,29
350,30
351,31
352,31
353,32
354,32
355,32
356,32
357,33
358,33
359,33
360,34
361,35
362,36
363,36
364,36
365,37
366,37
367,38
368,38
369,37
370,37
371,37
372,37
373,37
374,37
375,37
376,38
377,37
378,37
379,38
380,38
381,37
382,37
383,37
384,38
385,39
386,39
387,41
388,43
389,43
390,43
391,43
392,43
393,45
394,45
395,46
396,47
397,47
398,46
399,46
400,47
401,47
402,46
403,46
404,47
405,46
406,46
407,46
408,46
409,46
410,47
411,48
412,48
413,48
414,48
415,48
416,48
417,47
418,47
419,48
420,50
421,50
422,50
423,50
424,49
425,48
426,48
427,47
428,47
429,48
430,48
431,48
432,48
433,48
434,48
435,48
436,48
437,48
438,49
439,51
440,51
441,51
442,51
443,52
444,52
445,52
446,53
447,54
448,55
449,55
450,55
451,55
452,55
453,55
454,55
455,56
456,57
457,57
458,57
459,57
460,57
461,60
462,60
463,60
464,60
465,60
466,60
467,60
468,61
469,61
470,61
471,61
472,62
473,62
474,63
475,63
476,62
477,61
478,61
479,61
480,60
481,61
482,62
483,62
484,62
485,62
486,61
487,61
488,62
489,62
490,62
491,61
492,62
493,62
494,61
495,61
496,61
497,62
498,62
499,61
500,60
501,60
502,60
503,60
504,59
505,59
506,60
507,60
508,60
509,60
510,60
511,59
512,59
513,59
514,59
515,59
516,59
517,59
518,60
519,60
520,61
521,61
522,61
523,61
524,62
525,62
526,62
527,62
528,61
529,61
530,61
531,61
