position,coverage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,2
26,3
27,3
28,3
29,3
30,3
31,4
32,5
33,6
34,6
35,10
36,11
37,11
38,11
39,11
40,11
41,13
42,16
43,16
44,16
45,16
46,17
47,20
48,21
49,22
50,22
51,23
52,24
53,24
54,26
55,26
56,26
57,26
58,26
59,26
60,31
61,32
62,32
63,33
64,33
65,33
66,33
67,34
68,34
69,34
70,34
71,34
72,34
73,34
74,34
75,35
76,35
77,35
78,35
79,35
80,35
81,35
82,35
83,35
84,36
85,36
86,36
87,38
88,38
89,38
90,39
91,39
92,39
93,39
94,40
95,40
96,41
97,41
98,41
99,41
100,42
101,42
102,42
103,42
104,43
105,43
106,45
107,45
108,45
109,46
110,46
111,46
112,46
113,46
114,46
115,46
116,46
117,46
118,46
119,46
120,46
121,46
122,46
123,47
124,48
125,49
126,51
127,51
128,51
129,51
130,51
131,51
132,51
133,51
134,51
135,51
136,51
137,51
138,52
139,52
140,52
141,52
142,52
143,54
144,54
145,54
146,54
147,54
148,55
149,55
150,55
151,56
152,56
153,56
154,56
155,56
156,56
157,56
158,56
159,57
160,57
161,57
162,59
163,59
164,59
165,60
166,61
167,61
168,62
169,62
170,62
171,62
172,62
173,62
174,62
175,62
176,62
177,62
178,62
179,62
180,62
181,62
182,62
183,62
184,62
185,62
186,62
187,62
188,62
189,62
190,62
191,62
192,62
193,62
194,62
195,62
196,62
197,62
198,62
199,62
200,62
201,62
202,62
203,62
204,62
205,62
206,62
207,62
208,62
209,62
210,62
211,62
212,62
213,62
214,62
215,62
216,62
217,62
218,62
219,62
220,62
221,62
222,62
223,62
224,62
225,62
226,62
227,62
228,62
229,62
230,62
231,62
232,62
233,62
234,62
235,62
236,62
237,62
238,62
239,62
240,62
241,62
242,62
243,62
244,62
245,62
246,62
247,62
248,62
249,62
250,62
251,62
252,62
253,62
254,62
255,62
256,62
257,62
258,62
259,62
260,62
261,62
262,62
263,62
264,62
265,62
266,62
267,62
268,62
269,62
270,62
271,62
272,62
273,62
274,62
275,62
276,62
277,62
278,62
279,62
280,62
281,62
282,62
283,62
284,62
285,62
286,62
287,62
288,62
289,62
290,62
291,62
292,62
293,62
294,61
295,61
296,61
297,61
298,61
299,60
300,60
301,60
302,60
303,60
304,60
305,60
306,60
307,60
308,60
309,60
310,59
311,59
312,59
313,59
314,59
315,59
316,59
317,59
318,59
319,58
320,58
321,58
322,58
323,58
324,69
325,78
326,86
327,92
328,105
329,114
330,125
331,132
332,146
333,157
334,167
335,174
336,184
337,189
338,199
339,200
340,205
341,212
342,221
343,234
344,237
345,244
346,250
347,252
348,260
349,268
350,273
351,283
352,286
353,291
354,304
355,314
356,319
357,331
358,337
359,347
360,351
361,357
362,368
363,375
364,384
365,387
366,396
367,400
368,405
369,411
370,418
371,426
372,431
373,435
374,443
375,448
376,454
377,454
378,457
379,463
380,472
381,475
382,480
383,480
384,484
385,491
386,500
387,508
388,514
389,521
390,526
391,530
392,533
393,535
394,537
395,541
396,545
397,549
398,550
399,555
400,557
401,562
402,568
403,575
404,575
405,578
406,584
407,583
408,588
409,589
410,596
411,603
412,605
413,609
414,613
415,622
416,621
417,622
418,626
419,630
420,633
421,634
422,639
423,639
424,643
425,646
426,648
427,652
428,651
429,659
430,662
431,664
432,664
433,667
434,672
435,675
436,677
437,679
438,680
439,681
440,685
441,687
442,689
443,690
444,694
445,694
446,696
447,698
448,701
449,701
450,703
451,706
452,708
453,709
454,710
455,712
456,713
457,714
458,716
459,716
460,717
461,717
462,717
463,718
464,718
465,718
466,718
467,718
468,718
469,719
470,720
471,720
472,720
473,720
474,720
475,720
476,720
477,720
478,720
479,720
480,720
481,720
482,720
483,720
484,720
485,720
486,720
487,720
488,720
489,720
490,720
491,720
492,720
493,720
494,720
495,720
496,720
497,720
498,720
499,720
500,720
501,720
502,720
503,720
504,720
505,720
506,720
507,720
508,720
509,720
510,720
511,720
512,720
513,720
514,720
515,720
516,720
517,720
518,720
519,720
520,720
521,720
522,720
523,720
524,720
525,720
526,720
527,720
528,720
529,720
530,720
531,720
